集計年,都道府県コード,都道府県名,産業大分類コード,産業大分類名,年齢,所定内給与額（万円）,年間賞与その他特別給与額（万円）,一人当たり賃金（万円）
2021,42,長崎県,N,生活関連サービス業，娯楽業,70歳～,21.93,11.45,274.61
2021,42,長崎県,O,教育，学習支援業,年齢計,32.38,98.01,486.57
2021,42,長崎県,O,教育，学習支援業,～19歳,15.99,9.36,201.24
2021,42,長崎県,O,教育，学習支援業,20～24歳,19.79,38.41,275.89
2021,42,長崎県,O,教育，学習支援業,25～29歳,23.51,59.45,341.57
2021,42,長崎県,O,教育，学習支援業,30～34歳,26.13,76.95,390.51
2021,42,長崎県,O,教育，学習支援業,35～39歳,29.83,84.58,442.54
2021,42,長崎県,O,教育，学習支援業,40～44歳,33.63,91.18,494.74
2021,42,長崎県,O,教育，学習支援業,45～49歳,34.52,120.56,534.8
2021,42,長崎県,O,教育，学習支援業,50～54歳,39.73,132.17,608.93
2021,42,長崎県,O,教育，学習支援業,55～59歳,44.85,154.51,692.71
2021,42,長崎県,O,教育，学習支援業,60～64歳,34.91,115,533.92
2021,42,長崎県,O,教育，学習支援業,65～69歳,31.93,76.99,460.15
2021,42,長崎県,O,教育，学習支援業,70歳～,35.95,75.64,507.04
2021,42,長崎県,P,医療，福祉,年齢計,27.44,68.38,397.66
2021,42,長崎県,P,医療，福祉,～19歳,15.46,3.84,189.36
2021,42,長崎県,P,医療，福祉,20～24歳,20.26,40.37,283.49
2021,42,長崎県,P,医療，福祉,25～29歳,23.32,53.94,333.78
2021,42,長崎県,P,医療，福祉,30～34歳,23.35,61.82,342.02
2021,42,長崎県,P,医療，福祉,35～39歳,25.32,76.75,380.59
2021,42,長崎県,P,医療，福祉,40～44歳,24.43,83.18,376.34
2021,42,長崎県,P,医療，福祉,45～49歳,24.76,75.44,372.56
2021,42,長崎県,P,医療，福祉,50～54歳,30.73,81.3,450.06
2021,42,長崎県,P,医療，福祉,55～59歳,29.17,73.36,423.4
2021,42,長崎県,P,医療，福祉,60～64歳,30.74,47.44,416.32
2021,42,長崎県,P,医療，福祉,65～69歳,53.75,39.34,684.34
2021,42,長崎県,P,医療，福祉,70歳～,84.12,89.74,1099.18
2021,42,長崎県,Q,複合サービス事業,年齢計,26.69,80.35,400.63
2021,42,長崎県,Q,複合サービス事業,～19歳,16.44,8.04,205.32
2021,42,長崎県,Q,複合サービス事業,20～24歳,18.05,35.34,251.94
2021,42,長崎県,Q,複合サービス事業,25～29歳,21.25,53.87,308.87
2021,42,長崎県,Q,複合サービス事業,30～34歳,21.12,45.9,299.34
2021,42,長崎県,Q,複合サービス事業,35～39歳,27.82,86.56,420.4
2021,42,長崎県,Q,複合サービス事業,40～44歳,27.45,92.46,421.86
2021,42,長崎県,Q,複合サービス事業,45～49歳,29.78,97.61,454.97
2021,42,長崎県,Q,複合サービス事業,50～54歳,31.91,112.89,495.81
2021,42,長崎県,Q,複合サービス事業,55～59歳,28.07,81.82,418.66
2021,42,長崎県,Q,複合サービス事業,60～64歳,21.93,43.42,306.58
2021,42,長崎県,Q,複合サービス事業,65～69歳,20.31,13.27,256.99
2021,42,長崎県,Q,複合サービス事業,70歳～,15.6,0,187.2
2021,42,長崎県,R,サービス業（他に分類されないもの）,年齢計,22.77,40.06,313.3
2021,42,長崎県,R,サービス業（他に分類されないもの）,～19歳,16.92,16.35,219.39
2021,42,長崎県,R,サービス業（他に分類されないもの）,20～24歳,18.56,28.89,251.61
2021,42,長崎県,R,サービス業（他に分類されないもの）,25～29歳,20.67,22.9,270.94
2021,42,長崎県,R,サービス業（他に分類されないもの）,30～34歳,22.75,30.78,303.78
2021,42,長崎県,R,サービス業（他に分類されないもの）,35～39歳,23.02,40.64,316.88
2021,42,長崎県,R,サービス業（他に分類されないもの）,40～44歳,24.12,48.84,338.28
2021,42,長崎県,R,サービス業（他に分類されないもの）,45～49歳,24.51,55.87,349.99
2021,42,長崎県,R,サービス業（他に分類されないもの）,50～54歳,24.55,55.31,349.91
2021,42,長崎県,R,サービス業（他に分類されないもの）,55～59歳,25.71,55.31,363.83
2021,42,長崎県,R,サービス業（他に分類されないもの）,60～64歳,22.11,33.87,299.19
2021,42,長崎県,R,サービス業（他に分類されないもの）,65～69歳,19.43,19.77,252.93
2021,42,長崎県,R,サービス業（他に分類されないもの）,70歳～,15.95,9.99,201.39
2021,43,熊本県,C,鉱業，採石業，砂利採取業,年齢計,23.85,36.31,322.51
2021,43,熊本県,C,鉱業，採石業，砂利採取業,～19歳,-,-,-
2021,43,熊本県,C,鉱業，採石業，砂利採取業,20～24歳,20.46,26.93,272.45
2021,43,熊本県,C,鉱業，採石業，砂利採取業,25～29歳,22.86,37.42,311.74
2021,43,熊本県,C,鉱業，採石業，砂利採取業,30～34歳,22.59,34.03,305.11
2021,43,熊本県,C,鉱業，採石業，砂利採取業,35～39歳,22.46,25.7,295.22
2021,43,熊本県,C,鉱業，採石業，砂利採取業,40～44歳,23.59,37.41,320.49
2021,43,熊本県,C,鉱業，採石業，砂利採取業,45～49歳,24.11,33.36,322.68
2021,43,熊本県,C,鉱業，採石業，砂利採取業,50～54歳,25,51.76,351.76
2021,43,熊本県,C,鉱業，採石業，砂利採取業,55～59歳,26.45,39.29,356.69
2021,43,熊本県,C,鉱業，採石業，砂利採取業,60～64歳,22.67,35.07,307.11
2021,43,熊本県,C,鉱業，採石業，砂利採取業,65～69歳,23.99,33.53,321.41
2021,43,熊本県,C,鉱業，採石業，砂利採取業,70歳～,18.64,34.67,258.35
2021,43,熊本県,D,建設業,年齢計,26.78,68.58,389.94
2021,43,熊本県,D,建設業,～19歳,16,5.94,197.94
2021,43,熊本県,D,建設業,20～24歳,19.39,39.64,272.32
2021,43,熊本県,D,建設業,25～29歳,22.26,52.8,319.92
2021,43,熊本県,D,建設業,30～34歳,23.09,65.26,342.34
2021,43,熊本県,D,建設業,35～39歳,28.71,65,409.52
2021,43,熊本県,D,建設業,40～44歳,27.65,94.36,426.16
2021,43,熊本県,D,建設業,45～49歳,32.2,115.31,501.71
2021,43,熊本県,D,建設業,50～54歳,29.37,62.5,414.94
2021,43,熊本県,D,建設業,55～59歳,32.05,79.42,464.02
2021,43,熊本県,D,建設業,60～64歳,29.37,75.59,428.03
2021,43,熊本県,D,建設業,65～69歳,23.77,39.58,324.82
2021,43,熊本県,D,建設業,70歳～,21.73,22.97,283.73
2021,43,熊本県,E,製造業,年齢計,26.59,91.49,410.57
2021,43,熊本県,E,製造業,～19歳,17.5,15.89,225.89
2021,43,熊本県,E,製造業,20～24歳,19.2,40.54,270.94
2021,43,熊本県,E,製造業,25～29歳,21.66,66.82,326.74
2021,43,熊本県,E,製造業,30～34歳,24.03,86.99,375.35
2021,43,熊本県,E,製造業,35～39歳,25.43,88.95,394.11
2021,43,熊本県,E,製造業,40～44歳,28.15,100.64,438.44
2021,43,熊本県,E,製造業,45～49歳,30.67,118.62,486.66
2021,43,熊本県,E,製造業,50～54歳,31.51,127.47,505.59
2021,43,熊本県,E,製造業,55～59歳,30.48,107.17,472.93
2021,43,熊本県,E,製造業,60～64歳,23.72,53.4,338.04
2021,43,熊本県,E,製造業,65～69歳,19.22,24.64,255.28
2021,43,熊本県,E,製造業,70歳～,18.01,28.71,244.83
2021,43,熊本県,F,電気・ガス・熱供給・水道業,年齢計,36.6,125.21,564.41
2021,43,熊本県,F,電気・ガス・熱供給・水道業,～19歳,16.5,0,198
2021,43,熊本県,F,電気・ガス・熱供給・水道業,20～24歳,20.88,34,284.56
2021,43,熊本県,F,電気・ガス・熱供給・水道業,25～29歳,22.96,73.61,349.13
2021,43,熊本県,F,電気・ガス・熱供給・水道業,30～34歳,27.98,96.67,432.43
2021,43,熊本県,F,電気・ガス・熱供給・水道業,35～39歳,30.84,89.74,459.82
2021,43,熊本県,F,電気・ガス・熱供給・水道業,40～44歳,38.44,132.56,593.84
2021,43,熊本県,F,電気・ガス・熱供給・水道業,45～49歳,46.22,174.11,728.75
2021,43,熊本県,F,電気・ガス・熱供給・水道業,50～54歳,47.28,164.44,731.8
2021,43,熊本県,F,電気・ガス・熱供給・水道業,55～59歳,50.91,192.69,803.61
2021,43,熊本県,F,電気・ガス・熱供給・水道業,60～64歳,37.06,202.71,647.43
2021,43,熊本県,F,電気・ガス・熱供給・水道業,65～69歳,-,-,-
2021,43,熊本県,F,電気・ガス・熱供給・水道業,70歳～,-,-,-
2021,43,熊本県,G,情報通信業,年齢計,32.32,121.98,509.82
2021,43,熊本県,G,情報通信業,～19歳,16.81,0,201.72
2021,43,熊本県,G,情報通信業,20～24歳,21.01,52.2,304.32
2021,43,熊本県,G,情報通信業,25～29歳,23.57,94.27,377.11
2021,43,熊本県,G,情報通信業,30～34歳,26.86,97.71,420.03
2021,43,熊本県,G,情報通信業,35～39歳,30.23,126.41,489.17
2021,43,熊本県,G,情報通信業,40～44歳,30.97,132.91,504.55
2021,43,熊本県,G,情報通信業,45～49歳,36.84,138.94,581.02
2021,43,熊本県,G,情報通信業,50～54歳,38.84,150.71,616.79
2021,43,熊本県,G,情報通信業,55～59歳,44.94,167.63,706.91
2021,43,熊本県,G,情報通信業,60～64歳,26.41,87.71,404.63
2021,43,熊本県,G,情報通信業,65～69歳,21.07,56.72,309.56
2021,43,熊本県,G,情報通信業,70歳～,-,-,-
2021,43,熊本県,H,運輸業，郵便業,年齢計,22.89,39.04,313.72
2021,43,熊本県,H,運輸業，郵便業,～19歳,16.13,4.18,197.74
2021,43,熊本県,H,運輸業，郵便業,20～24歳,18.6,24,247.2
2021,43,熊本県,H,運輸業，郵便業,25～29歳,20.96,31.98,283.5
2021,43,熊本県,H,運輸業，郵便業,30～34歳,23.06,41.77,318.49
2021,43,熊本県,H,運輸業，郵便業,35～39歳,24.61,43.52,338.84
2021,43,熊本県,H,運輸業，郵便業,40～44歳,24.07,40.78,329.62
2021,43,熊本県,H,運輸業，郵便業,45～49歳,24.35,48.76,340.96
2021,43,熊本県,H,運輸業，郵便業,50～54歳,24.36,47.29,339.61
2021,43,熊本県,H,運輸業，郵便業,55～59歳,22.71,47.95,320.47
2021,43,熊本県,H,運輸業，郵便業,60～64歳,20.67,22.98,271.02
2021,43,熊本県,H,運輸業，郵便業,65～69歳,18.55,9.26,231.86
2021,43,熊本県,H,運輸業，郵便業,70歳～,18.35,10.99,231.19
2021,43,熊本県,I,卸売業，小売業,年齢計,26.63,67.76,387.32
2021,43,熊本県,I,卸売業，小売業,～19歳,16.49,10.39,208.27
2021,43,熊本県,I,卸売業，小売業,20～24歳,19.77,33.11,270.35
2021,43,熊本県,I,卸売業，小売業,25～29歳,23.95,52.4,339.8
2021,43,熊本県,I,卸売業，小売業,30～34歳,23.41,56.97,337.89
2021,43,熊本県,I,卸売業，小売業,35～39歳,28.09,86.08,423.16
2021,43,熊本県,I,卸売業，小売業,40～44歳,27.62,76.34,407.78
2021,43,熊本県,I,卸売業，小売業,45～49歳,31.53,91.19,469.55
2021,43,熊本県,I,卸売業，小売業,50～54歳,31.09,83.94,457.02
2021,43,熊本県,I,卸売業，小売業,55～59歳,30.41,81.46,446.38
2021,43,熊本県,I,卸売業，小売業,60～64歳,25.58,50.29,357.25
2021,43,熊本県,I,卸売業，小売業,65～69歳,20.36,27.23,271.55
2021,43,熊本県,I,卸売業，小売業,70歳～,21.87,25.84,288.28
2021,43,熊本県,J,金融業，保険業,年齢計,34.34,114.8,526.88
2021,43,熊本県,J,金融業，保険業,～19歳,15.96,10.24,201.76
2021,43,熊本県,J,金融業，保険業,20～24歳,21.21,31.74,286.26
2021,43,熊本県,J,金融業，保険業,25～29歳,24.16,77.63,367.55
2021,43,熊本県,J,金融業，保険業,30～34歳,28.36,104.07,444.39
2021,43,熊本県,J,金融業，保険業,35～39歳,33.24,117.39,516.27
2021,43,熊本県,J,金融業，保険業,40～44歳,39.55,130.3,604.9
2021,43,熊本県,J,金融業，保険業,45～49歳,40.44,155.21,640.49
2021,43,熊本県,J,金融業，保険業,50～54歳,41.86,169.36,671.68
2021,43,熊本県,J,金融業，保険業,55～59歳,36.76,108.99,550.11
2021,43,熊本県,J,金融業，保険業,60～64歳,34.49,65.54,479.42
2021,43,熊本県,J,金融業，保険業,65～69歳,36.81,78.82,520.54
2021,43,熊本県,J,金融業，保険業,70歳～,34.47,59.4,473.04
2021,43,熊本県,K,不動産業，物品賃貸業,年齢計,25.41,65.23,370.15
2021,43,熊本県,K,不動産業，物品賃貸業,～19歳,16.34,5.71,201.79
2021,43,熊本県,K,不動産業，物品賃貸業,20～24歳,20.34,23.65,267.73
2021,43,熊本県,K,不動産業，物品賃貸業,25～29歳,23.27,71.7,350.94
2021,43,熊本県,K,不動産業，物品賃貸業,30～34歳,24.23,97.57,388.33
2021,43,熊本県,K,不動産業，物品賃貸業,35～39歳,25.8,93.3,402.9
2021,43,熊本県,K,不動産業，物品賃貸業,40～44歳,28.83,61.85,407.81
2021,43,熊本県,K,不動産業，物品賃貸業,45～49歳,27.2,54.89,381.29
2021,43,熊本県,K,不動産業，物品賃貸業,50～54歳,29.24,75.86,426.74
2021,43,熊本県,K,不動産業，物品賃貸業,55～59歳,28.69,81.52,425.8
2021,43,熊本県,K,不動産業，物品賃貸業,60～64歳,22.04,37.66,302.14
2021,43,熊本県,K,不動産業，物品賃貸業,65～69歳,18.24,15.39,234.27
2021,43,熊本県,K,不動産業，物品賃貸業,70歳～,17.26,16.05,223.17
2021,43,熊本県,L,学術研究，専門・技術サービス業,年齢計,29.72,106.33,462.97
2021,43,熊本県,L,学術研究，専門・技術サービス業,～19歳,18.25,46.38,265.38
2021,43,熊本県,L,学術研究，専門・技術サービス業,20～24歳,18.93,51.07,278.23
2021,43,熊本県,L,学術研究，専門・技術サービス業,25～29歳,22.39,82.58,351.26
2021,43,熊本県,L,学術研究，専門・技術サービス業,30～34歳,26.14,91.61,405.29
2021,43,熊本県,L,学術研究，専門・技術サービス業,35～39歳,30.38,114.46,479.02
2021,43,熊本県,L,学術研究，専門・技術サービス業,40～44歳,31.1,127.38,500.58
2021,43,熊本県,L,学術研究，専門・技術サービス業,45～49歳,34.68,128.24,544.4
2021,43,熊本県,L,学術研究，専門・技術サービス業,50～54歳,34.89,129.21,547.89
2021,43,熊本県,L,学術研究，専門・技術サービス業,55～59歳,35.25,120.27,543.27
2021,43,熊本県,L,学術研究，専門・技術サービス業,60～64歳,30.51,107.14,473.26
2021,43,熊本県,L,学術研究，専門・技術サービス業,65～69歳,27.34,63.73,391.81
2021,43,熊本県,L,学術研究，専門・技術サービス業,70歳～,21.26,13.35,268.47
2021,43,熊本県,M,宿泊業，飲食サービス業,年齢計,20.68,15.79,263.95
2021,43,熊本県,M,宿泊業，飲食サービス業,～19歳,14.05,0,168.6
2021,43,熊本県,M,宿泊業，飲食サービス業,20～24歳,16.37,6.51,202.95
2021,43,熊本県,M,宿泊業，飲食サービス業,25～29歳,18.99,17.8,245.68
2021,43,熊本県,M,宿泊業，飲食サービス業,30～34歳,20.73,23.82,272.58
2021,43,熊本県,M,宿泊業，飲食サービス業,35～39歳,21.2,15.69,270.09
2021,43,熊本県,M,宿泊業，飲食サービス業,40～44歳,22.41,18.29,287.21
2021,43,熊本県,M,宿泊業，飲食サービス業,45～49歳,26.12,25.15,338.59
2021,43,熊本県,M,宿泊業，飲食サービス業,50～54歳,22.16,15.41,281.33
2021,43,熊本県,M,宿泊業，飲食サービス業,55～59歳,19.94,13.7,252.98
2021,43,熊本県,M,宿泊業，飲食サービス業,60～64歳,16.59,7.1,206.18
2021,43,熊本県,M,宿泊業，飲食サービス業,65～69歳,17.96,6.68,222.2
2021,43,熊本県,M,宿泊業，飲食サービス業,70歳～,20.07,10.8,251.64
2021,43,熊本県,N,生活関連サービス業，娯楽業,年齢計,23.77,30.94,316.18
2021,43,熊本県,N,生活関連サービス業，娯楽業,～19歳,17.31,7.31,215.03
2021,43,熊本県,N,生活関連サービス業，娯楽業,20～24歳,18.14,12.61,230.29
2021,43,熊本県,N,生活関連サービス業，娯楽業,25～29歳,20.48,25.94,271.7
2021,43,熊本県,N,生活関連サービス業，娯楽業,30～34歳,22.77,33.48,306.72
2021,43,熊本県,N,生活関連サービス業，娯楽業,35～39歳,24.03,33.62,321.98
2021,43,熊本県,N,生活関連サービス業，娯楽業,40～44歳,27.16,37.56,363.48
2021,43,熊本県,N,生活関連サービス業，娯楽業,45～49歳,27.41,42.67,371.59
2021,43,熊本県,N,生活関連サービス業，娯楽業,50～54歳,27.84,39.32,373.4
2021,43,熊本県,N,生活関連サービス業，娯楽業,55～59歳,24.75,29.08,326.08
2021,43,熊本県,N,生活関連サービス業，娯楽業,60～64歳,19.95,19.45,258.85
2021,43,熊本県,N,生活関連サービス業，娯楽業,65～69歳,17.03,6.06,210.42
2021,43,熊本県,N,生活関連サービス業，娯楽業,70歳～,19.55,16.12,250.72
2021,43,熊本県,O,教育，学習支援業,年齢計,30.67,95.54,463.58
2021,43,熊本県,O,教育，学習支援業,～19歳,16.05,17.14,209.74
2021,43,熊本県,O,教育，学習支援業,20～24歳,19.52,38.42,272.66
2021,43,熊本県,O,教育，学習支援業,25～29歳,22.72,60.32,332.96
2021,43,熊本県,O,教育，学習支援業,30～34歳,25.46,70.84,376.36
2021,43,熊本県,O,教育，学習支援業,35～39歳,27.49,73.49,403.37
2021,43,熊本県,O,教育，学習支援業,40～44歳,32.33,107.58,495.54
2021,43,熊本県,O,教育，学習支援業,45～49歳,34.49,117.98,531.86
2021,43,熊本県,O,教育，学習支援業,50～54歳,34.97,114.83,534.47
2021,43,熊本県,O,教育，学習支援業,55～59歳,36.65,119.72,559.52
2021,43,熊本県,O,教育，学習支援業,60～64歳,36.16,129.96,563.88
2021,43,熊本県,O,教育，学習支援業,65～69歳,27.22,58.69,385.33
2021,43,熊本県,O,教育，学習支援業,70歳～,30.06,100.83,461.55
2021,43,熊本県,P,医療，福祉,年齢計,26.37,60.09,376.53
2021,43,熊本県,P,医療，福祉,～19歳,16.93,10.35,213.51
2021,43,熊本県,P,医療，福祉,20～24歳,22.15,43.18,308.98
2021,43,熊本県,P,医療，福祉,25～29歳,24.05,54.35,342.95
2021,43,熊本県,P,医療，福祉,30～34歳,24.55,57.49,352.09
2021,43,熊本県,P,医療，福祉,35～39歳,25.76,59.56,368.68
2021,43,熊本県,P,医療，福祉,40～44歳,28.26,65.94,405.06
2021,43,熊本県,P,医療，福祉,45～49歳,29.77,73.97,431.21
2021,43,熊本県,P,医療，福祉,50～54歳,28.65,63.52,407.32
2021,43,熊本県,P,医療，福祉,55～59歳,26.59,71.23,390.31
2021,43,熊本県,P,医療，福祉,60～64歳,25.68,55.26,363.42
2021,43,熊本県,P,医療，福祉,65～69歳,25.33,35.68,339.64
2021,43,熊本県,P,医療，福祉,70歳～,32.93,47.69,442.85
2021,43,熊本県,Q,複合サービス事業,年齢計,28.17,92.04,430.08
2021,43,熊本県,Q,複合サービス事業,～19歳,15.78,12.46,201.82
2021,43,熊本県,Q,複合サービス事業,20～24歳,18.93,70.52,297.68
